"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
"visualTrait is 0, homophily is 0, alpha is 73, otherishDebtLimits is 74, coalitionTarget is 20, fixedUsage is 23, w_modularity is 100, w_centrality is 11, w_collective_strength is 18, w_familiarity is 99, w_prosocial is 97, initialDefense is 68, minKeep is 81, defenseUpdate is 96, defensePropensity is 19, fearDefense is 96, safetyFirst is 45, pillageFury is 13, pillageDelay is 17, pillagePriority is 64, pillageMargin is 29, pillageCompanionship is 72, pillageFriends is 21, vengenceMultiplier is 12, vengenceMax is 38, vengencePriority is 17, defendFriendMultiplier is 85, defendFriendMax is 82, defendFriendPriority is 4, attackGoodGuys is 34, limitingGive is 1, groupAware is 17, joinCoop is 0"
